;Emplacement SPADOM - Ancien-Stand Garderie (33061);33061;True
;Emplacement SPADOM - Vuachère - Levant chemin (45980);45980;True
;Emplacement SPADOM - Blécherette promenade (45157);45157;True
;Emplacement SPADOM - 'Croix-d''Ouchy Collège' (58276);58276;True
;Emplacement SPADOM - Rovereaz campagne (45769);45769;True
;Emplacement SPADOM - Toiture - Bât. principal CIO (747);747;True
;Emplacement SPADOM - Pré-du-marché place (45736);45736;True
;Emplacement SPADOM - Pré des casernes (45773);45773;True
;Emplacement SPADOM - Vennes église (45926);45926;True
;Emplacement SPADOM - Cigale promenade (45250);45250;True
;Emplacement SPADOM - Quai de vent blanc (45782);45782;True
;Emplacement SPADOM - Vallée de la jeunesse (45905);45905;True
;Emplacement SPADOM - Pierrefleur Collège (58753);58753;True
;Emplacement SPADOM - Chailly ancien réservoir (72243);72243;True
;Emplacement SPADOM - Gare lacustre et restaurant (33461);33461;True
;Emplacement SPADOM - Chandieu promenade + talus CFF (45246);45246;True
;Emplacement SPADOM - Industrie 1 (33485);33485;True
;Emplacement SPADOM - 'Vignes d''argent promenade' (45960);45960;True
;Emplacement SPADOM - Centre scolaire de Provence (58776);58776;True
;Emplacement SPADOM - Montelly garderie (33650);33650;True
;Emplacement SPADOM - COFOP Vennes (21264);21264;True
;Emplacement SPADOM - Elysée banane (45351);45351;True
;Emplacement SPADOM - Mornex - Petit Chêne (45682);45682;True
;Emplacement SPADOM - Valency château (33901);33901;True
;Emplacement SPADOM - Eglantine Messidor Collège (58349);58349;True
;Emplacement SPADOM - Montheron Collège (58655);58655;True
;Emplacement SPADOM - Pontaise, bât. administratif (90132);90132;True
;Emplacement SPADOM - Montalègre réservoir (72625);72625;True
;Emplacement SPADOM - Immeuble Savoie 2-4 (33809);33809;True
;Emplacement SPADOM - Morand - Station électrique (73700);73700;True
;Emplacement SPADOM - Schnetzler promenade (45824);45824;True
;Emplacement SPADOM - Elysée campagne (45353);45353;True
;Emplacement SPADOM - Montchoisi Patinoire & Piscine (21640);21640;True
;Emplacement SPADOM - Debarcadère promenade (45331);45331;True
;Emplacement SPADOM - Parc Olympique Villa Rose (743);743;True
;Emplacement SPADOM - Comptoir Suisse (45267);45267;True
;Emplacement SPADOM - Pierrefleur Berme (45735);45735;True
;Emplacement SPADOM - Vidy Camping (33731);33731;True
;Emplacement SPADOM - Crésentine - Crissier (90118);90118;True
;Emplacement SPADOM - Maladière chapelle (45604);45604;True
;Emplacement SPADOM - Champ grand-chêne jeux (45247);45247;True
;Emplacement SPADOM - Ruffy-Vallonnette (45795);45795;True
;Emplacement SPADOM - Béthusy Château (33148);33148;True
;Emplacement SPADOM - Cité Gymnase (90115);90115;True
;Emplacement SPADOM - Malley jeux (45605);45605;True
;Emplacement SPADOM - Borde cheminement (45165);45165;True
;Emplacement SPADOM - Languedoc tour grise (45507);45507;True
;Emplacement SPADOM - Grangette jeux/verger (45470);45470;True
;Emplacement SPADOM - Praz-Séchaud/jeux/butte/berme (45771);45771;True
;Emplacement SPADOM - Maison des étudiants (45560);45560;True
;Emplacement SPADOM - Chailly Collège (58243);58243;True
;Emplacement SPADOM - Ecole prof. commerciale (90326);90326;True
;Emplacement SPADOM - Etavez station (73350);73350;True
;Emplacement SPADOM - Entre-Bois Collège (59368);59368;True
;Emplacement SPADOM - J.-V. Gilles promenade (45495);45495;True
;Emplacement SPADOM - Chailly église (45243);45243;True
;Emplacement SPADOM - Vennes Collège (58926);58926;True
;Emplacement SPADOM - Musée Romain (33730);33730;True
;Emplacement SPADOM - Bergières toiture commerce (45143);45143;True
;Emplacement SPADOM - Coteau Fleuri collège (58269);58269;True
;Emplacement SPADOM - Comptoir écuries (45266);45266;True
;Emplacement SPADOM - Petit Flon ch. Piétonnier (45738);45738;True
;Emplacement SPADOM - Bourdonnette plantage (45174);45174;True
;Emplacement SPADOM - Praz-Séchaud Football (21771);21771;True
;Emplacement SPADOM - Malley Dune (45606);45606;True
;Emplacement SPADOM - Solitude plantage (45800);45800;True
;Emplacement SPADOM - Jura-Echelettes (45492);45492;True
;Emplacement SPADOM - Fondation Pro Habitat (45474);45474;True
;Emplacement SPADOM - Harpe - Fraisse rond-point (45476);45476;True
;Emplacement SPADOM - César-Roux, parcelle 10392 (90138);90138;True
;Emplacement SPADOM - Vidy Terrains 1-2-3-4-5 (21960);21960;True
;Emplacement SPADOM - Reposoir (45792);45792;True
;Emplacement SPADOM - Vennes P & R (45928);45928;True
;Emplacement SPADOM - Vallombreuse (45915);45915;True
;Emplacement SPADOM - Banlieu Ouest et Crissier, poste de (73200);73200;True
;Emplacement SPADOM - Praz-Séchaud plantage (45737);45737;True
;Emplacement SPADOM - VDJ Garderie (33905);33905;True
;Emplacement SPADOM - Vidy sports périphérie (45956);45956;True
;Emplacement SPADOM - Echallens Square (45352);45352;True
;Emplacement SPADOM - Valency Jeux de Boules (21901);21901;True
;Emplacement SPADOM - Galicien - Poste de transformation (73500);73500;True
;Emplacement SPADOM - Florency placette (45435);45435;True
;Emplacement SPADOM - Tribunal Cantonal Hérmitage (90150);90150;True
;Emplacement SPADOM - St-Jean église (45884);45884;True
;Emplacement SPADOM - Elysée Collège (59353);59353;True
;Emplacement SPADOM - Malley usine à gaz + divers (45074);45074;True
;Emplacement SPADOM - Recordon 1 (90133);90133;True
;Emplacement SPADOM - Vallée de la jeunesse roseraie (45906);45906;True
;Emplacement SPADOM - Belvedère - Tivoli (45139);45139;True
;Emplacement SPADOM - Prélaz collège (58773);58773;True
;Emplacement SPADOM - Bergières collège, acces (45141);45141;True
;Emplacement SPADOM - Arioli promenades (45063);45063;True
;Emplacement SPADOM - VDJ - Jardin circulation (24905);24905;True
;Emplacement SPADOM - Nord place/promenade (45667);45667;True
;Emplacement SPADOM - Valency parc (45902);45902;True
;Emplacement SPADOM - Chalet-des-Enfants Auberge (45011);45011;True
